Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DZNe.pdf,//media.digikey.com/photos/Elna%20America%20Photos/DZN-2R5D335T.JPG,604-1043-ND,DZN-2R5D335T,Elna America,CAP 3.3F -20% +80% 2.5V T/H,0,0,"2.00000","0","400","Bulk","DZN","Active","3.3F","-20%, +80%","2.5V","40 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.984"" (25.00mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR14J334MRBA0-ND,SCMR14J334MRBA0,AVX Corporation,CAPACITOR 330MF 8.1V T/H,0,0,"2.00100","0","600","Bulk","SCM","Active","330mF","±20%","8.1V","500 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.787"" (20.00mm)","0.945"" L x 0.315"" W (24.00mm x 8.00mm)","0.610"" (15.50mm)","-40°C ~ 65°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,306DCN2R7M-ND,306DCN2R7M,Illinois Capacitor,CAP 30F 20% 2.7V T/H,0,0,"2.00200","0","1600","Bulk","DCN","Active","30F","±20%","2.7V","30 mOhm","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.260"" (32.00mm)","-40°C ~ 60°C"
http://www.vishay.com/docs/28362/196dlc.pdf,-,MAL219612334E3-ND,MAL219612334E3,Vishay BC Components,"CAP 330MF -20%, +80% 5.5V T/H",0,0,"2.02986","0","1000","Bulk","196 DLC","Active","330mF","-20%, +80%","5.5V","75 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.512"" Dia (13.00mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,-,KR-5R5C334H-R-ND,KR-5R5C334H-R,Eaton,"CAP 330MF -20%, +80% 5.5V T/H",0,0,"2.03000","0","500","Bulk","PowerStor KR","Active","330mF","-20%, +80%","5.5V","50 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR14J334MRBB0-ND,SCMR14J334MRBB0,AVX Corporation,CAPACITOR 330MF 8.1V T/H,0,0,"2.03000","0","600","Bulk","SCM","Active","330mF","±20%","8.1V","500 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.787"" (20.00mm)","0.945"" L x 0.315"" W (24.00mm x 8.00mm)","0.610"" (15.50mm)","-40°C ~ 65°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR14J334MSBA0-ND,SCMR14J334MSBA0,AVX Corporation,CAPACITOR 330MF 8.1V T/H,0,0,"2.11700","0","600","Bulk","SCM","Active","330mF","±20%","8.1V","500 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.433"" (11.00mm)","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","0.689"" (17.50mm)","-40°C ~ 65°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR18J604MRBA0-ND,SCMR18J604MRBA0,AVX Corporation,CAPACITOR 600MF 8.1V T/H,0,0,"2.12800","0","600","Bulk","SCM","Active","600mF","±20%","8.1V","400 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.787"" (20.00mm)","0.945"" L x 0.315"" W (24.00mm x 8.00mm)","0.768"" (19.50mm)","-40°C ~ 65°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR14L334MSBB0-ND,SCMR14L334MSBB0,AVX Corporation,CAPACITOR 330MF 9V T/H,0,0,"2.15600","0","600","Bulk","SCM","Active","330mF","±20%","9V","500 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.433"" (11.00mm)","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","0.689"" (17.50mm)","-40°C ~ 65°C"
http://www.cde.com/resources/catalogs/EDL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/EDLSGxxxH5R5C.jpg,EDLSG474H5R5C-ND,EDLSG474H5R5C,Cornell Dubilier Electronics (CDE),CAP 470MF 5.5V THROUGH HOLE,0,0,"2.17000","0","500","Bulk","SG","Last Time Buy","470mF","-","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Horizontal","0.787"" (20.00mm)","0.787"" Dia (20.00mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
http://www.cde.com/resources/catalogs/EDL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/EDLSGxxxV5R5C.jpg,EDLSG474V5R5C-ND,EDLSG474V5R5C,Cornell Dubilier Electronics (CDE),CAP 470MF 5.5V THROUGH HOLE,0,0,"2.17000","0","500","Bulk","SG","Last Time Buy","470mF","-","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.748"" Dia (19.00mm)","0.217"" (5.50mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR18J604MRBB0-ND,SCMR18J604MRBB0,AVX Corporation,CAPACITOR 600MF 8.1V T/H,0,0,"2.18400","0","600","Bulk","SCM","Active","600mF","±20%","8.1V","400 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.787"" (20.00mm)","0.945"" L x 0.315"" W (24.00mm x 8.00mm)","0.768"" (19.50mm)","-40°C ~ 65°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDG0000/ABC0000C92.pdf,"//media.digikey.com/photos/Panasonic%20Photos/F%20SERIES%209.5H,13.0D.jpg",P12912-ND,EEC-F5R5H104,Panasonic Electronic Components,CAP 100MF -20% +80% 5.5V T/H,2780,0,"2.19300","0","2000","Bulk","F","Last Time Buy","100mF","-20%, +80%","5.5V","100 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DER%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,226DER2R5SKV-ND,226DER2R5SKV,Illinois Capacitor,"CAP 22F -20%, +50% 2.5V T/H",0,0,"2.22560","0","1600","Bulk","DER","Active","22F","-20%, +50%","2.5V","60 mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.040"" (26.50mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR22J105MRBA0-ND,SCMR22J105MRBA0,AVX Corporation,CAPACITOR 1F 8.1V T/H,0,0,"2.26800","0","600","Bulk","SCM","Active","1F","±20%","8.1V","350 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.787"" (20.00mm)","0.945"" L x 0.315"" W (24.00mm x 8.00mm)","0.925"" (23.50mm)","-40°C ~ 65°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR18J604MSBA0-ND,SCMR18J604MSBA0,AVX Corporation,CAPACITOR 600MF 8.1V T/H,0,0,"2.29600","0","600","Bulk","SCM","Active","600mF","±20%","8.1V","400 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.433"" (11.00mm)","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","0.846"" (21.50mm)","-40°C ~ 65°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR22J105MRBB0-ND,SCMR22J105MRBB0,AVX Corporation,CAPACITOR 1F 8.1V T/H,0,0,"2.32400","0","600","Bulk","SCM","Active","1F","±20%","8.1V","350 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.787"" (20.00mm)","0.945"" L x 0.315"" W (24.00mm x 8.00mm)","0.925"" (23.50mm)","-40°C ~ 65°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR18L604MSBB0-ND,SCMR18L604MSBB0,AVX Corporation,CAPACITOR 600MF 9V T/H,0,0,"2.40800","0","600","Bulk","SCM","Active","600mF","±20%","9V","400 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.433"" (11.00mm)","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","0.846"" (21.50mm)","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DZNe.pdf,//media.digikey.com/photos/Elna%20America%20Photos/DZN-2R5D475T.JPG,604-1044-ND,DZN-2R5D475T,Elna America,CAP 4.7F -20% +80% 2.5V T/H,0,0,"2.43000","0","400","Bulk","DZN","Active","4.7F","-20%, +80%","2.5V","30 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.319"" (33.50mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR22J105MSBA0-ND,SCMR22J105MSBA0,AVX Corporation,CAPACITOR 1F 8.1V T/H,0,0,"2.43600","0","600","Bulk","SCM","Active","1F","±20%","8.1V","350 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.433"" (11.00mm)","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","1.004"" (25.50mm)","-40°C ~ 65°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e_p230-231.pdf,//media.digikey.com/photos/Elna%20America%20Photos/MFG_DZ%20SERIES%20radial.jpg,DZ-2R5D665Z6T-ND,DZ-2R5D665Z6T,Elna America,CAP 6.6F -20% +80% 2.5V T/H,0,0,"2.47500","0","400","Bulk","DZ","Active","6.6F","-20%, +80%","2.5V","200 mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.906"" (23.00mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbj_e.pdf,-,DBJ-5R5D474T-ND,DBJ-5R5D474T,Elna America,CAP 470MF -20% +80% 5.5V T/H,0,0,"2.53500","0","200","Bulk","DBJ","Active","470mF","-20%, +80%","5.5V","100 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-10°C ~ 85°C"
http://datasheets.avx.com/AVX-SCM-9.0V.pdf,-,SCMR22L105MSBB0-ND,SCMR22L105MSBB0,AVX Corporation,CAPACITOR 1F 9V T/H,0,0,"2.54800","0","600","Bulk","SCM","Active","1F","±20%","9V","350 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.433"" (11.00mm)","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","1.004"" (25.50mm)","-40°C ~ 65°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4422-kw-series.pdf,-,KW-5R5C104H-R-ND,KW-5R5C104H-R,Eaton,"C-PACK WITH 3 CELLS, KW-1120, SH",0,0,"2.55000","0","400","-","PowerStor KW","Active","100mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.327"" (8.30mm)","-40°C ~ 85°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,155DCN5R5M-ND,155DCN5R5M,Illinois Capacitor,CAP 1.5F 20% 5.5V T/H,0,1950,"2.57400","0","150","Bulk","DCN","Active","1.5F","±20%","5.5V","320 mOhm","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.327"" (8.30mm)","0.689"" L x 0.354"" W (17.50mm x 9.00mm)","0.965"" (24.50mm)","-40°C ~ 60°C"
http://www.vishay.com/docs/28362/196dlc.pdf,-,MAL219622473E3-ND,MAL219622473E3,Vishay BC Components,"CAP 47MF -20%, +80% 5.5V T/H",0,0,"2.59487","0","1000","Bulk","196 DLC","Active","47mF","-20%, +80%","5.5V","300 Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.512"" Dia (13.00mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4422-kw-series.pdf,-,KW-5R5C224H-R-ND,KW-5R5C224H-R,Eaton,"CAP, 0.22F, 5.5V, KW SERIES,SHOR",0,0,"2.62500","0","400","-","PowerStor KW","Active","220mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.327"" (8.30mm)","-40°C ~ 85°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4422-kw-series.pdf,-,KW-5R5C334H-R-ND,KW-5R5C334H-R,Eaton,"CAP,0.33F,5.5V,KW-1120 SERIES,SH",0,0,"2.62500","0","400","-","PowerStor KW","Active","330mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.327"" (8.30mm)","-40°C ~ 85°C"
http://datasheets.avx.com/AVX-SCM.pdf,-,SCMR22D155MRBB0-ND,SCMR22D155MRBB0,AVX Corporation,CAPACITOR 1.5F 5.4V T/H,0,0,"2.63253","0","150","Bulk","SCM","Active","1.5F","±20%","5.4V","120 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.433"" (11.00mm)","0.630"" L x 0.315"" W (16.00mm x 8.00mm)","0.925"" (23.50mm)","-40°C ~ 65°C"
http://www.vishay.com/docs/28362/196dlc.pdf,-,MAL219622104E3-ND,MAL219622104E3,Vishay BC Components,"CAP 100MF -20%, +80% 5.5V T/H",0,0,"2.72864","0","1000","Bulk","196 DLC","Active","100mF","-20%, +80%","5.5V","200 Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.512"" Dia (13.00mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCR%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,706DCR2R3SKY-ND,706DCR2R3SKY,Illinois Capacitor,"CAP 70F -20%, +50% 2.3V T/H",0,0,"2.73000","0","1200","Bulk","DCR","Active","70F","-20%, +50%","2.3V","50 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.437"" (36.50mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DZN_Seres_Rev_2013_2014E.PDF,//media.digikey.com/photos/Elna%20America%20Photos/DZN-2R5D335T.JPG,DZN-2R7D335Z6T-ND,DZN-2R7D335Z6T,Elna America,CAP 3.3F -20% +80% 2.7V T/H,0,0,"2.77500","0","400","Bulk","DZN","Active","3.3F","-20%, +80%","2.7V","200 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.984"" (25.00mm)","-25°C ~ 70°C"
http://www.vishay.com/docs/28362/196dlc.pdf,-,MAL219613473E3-ND,MAL219613473E3,Vishay BC Components,"CAP 47MF -20%, +80% 6.3V T/H",0,0,"2.78324","0","1000","Bulk","196 DLC","Active","47mF","-20%, +80%","6.3V","300 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.512"" Dia (13.00mm)","0.374"" (9.50mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dk_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DK21%20SERIES.JPG,604-1016-ND,DK-6R3D474T,Elna America,CAP 470MF -20% +80% 6.3V T/H,0,0,"2.78800","0","200","Bulk","DK","Active","470mF","-20%, +80%","6.3V","50 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dk_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DK21%20SERIES.JPG,604-1017-ND,DK-6R3D684T,Elna America,CAP 680MF -20% +80% 6.3V T/H,0,0,"2.78800","0","200","Bulk","DK","Active","680mF","-20%, +80%","6.3V","50 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCC.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,SCCU30B306MRB-ND,SCCU30B306MRB,AVX Corporation,CAPACITOR 30F 20% 2.7V THRU HOLE,0,0,"2.78800","0","200","Bulk","SCC","Active","30F","±20%","2.7V","-","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.315"" (8.00mm)","0.630"" Dia (16.00mm)","1.260"" (32.00mm)","-40°C ~ 65°C"
http://datasheets.avx.com/AVX-SCM.pdf,-,SCMT22D505MRBB0-ND,SCMT22D505MRBB0,AVX Corporation,CAPACITOR 5F 5.4V T/H,0,0,"2.82200","0","150","Bulk","SCM","Active","5F","±20%","5.4V","65 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.709"" (18.00mm)","0.984"" L x 0.492"" W (25.00mm x 12.50mm)","0.925"" (23.50mm)","-40°C ~ 65°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DER%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,306DER2R5SKW-ND,306DER2R5SKW,Illinois Capacitor,"CAP 30F -20%, +50% 2.5V T/H",0,0,"2.86130","0","1600","Bulk","DER","Active","30F","-20%, +50%","2.5V","40 mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.240"" (31.50mm)","-25°C ~ 70°C"
http://www.vishay.com/docs/28362/196dlc.pdf,-,MAL219613104E3-ND,MAL219613104E3,Vishay BC Components,"CAP 100MF -20%, +80% 6.3V T/H",0,0,"2.91701","0","1000","Bulk","196 DLC","Active","100mF","-20%, +80%","6.3V","200 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.512"" Dia (13.00mm)","0.374"" (9.50mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_M_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/M1020-2R5305-R.jpg,283-3011-ND,M1020-2R5305-R,Eaton,CAP 3F -20% +80% 2.5V T/H,0,0,"2.92500","0","1000","Bulk","PowerStor M","Active","3F","-20%, +80%","2.5V","50 mOhm @ 100Hz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.878"" (22.30mm)","-40°C ~ 60°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,-,KR-5R5C105H-R-ND,KR-5R5C105H-R,Eaton,"CAP 1F -20%, +80% 5.5V THRU HOLE",0,0,"2.94000","0","500","Bulk","PowerStor KR","Active","1F","-20%, +80%","5.5V","30 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.280"" (7.10mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DZN_Seres_Rev_2013_2014E.PDF,//media.digikey.com/photos/Elna%20America%20Photos/DZN-2R5D475T.JPG,DZN-2R7D475Z7T-ND,DZN-2R7D475Z7T,Elna America,CAP 4.7F -20% +80% 2.7V T/H,0,0,"3.00000","0","400","Bulk","DZN","Active","4.7F","-20%, +80%","2.7V","100 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.319"" (33.50mm)","-25°C ~ 70°C"
http://www.cde.com/resources/catalogs/EDLR.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/EDLRG105H3R6C.JPG,338-3475-ND,EDLRG105H3R6C,Cornell Dubilier Electronics (CDE),CAP 1F -20% +80% 3.6V T/H,0,0,"3.09400","0","500","Bulk","RG","Last Time Buy","1F","-20%, +80%","3.6V","20 Ohm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can, Horizontal","0.787"" (20.00mm)","0.748"" Dia (19.00mm)","0.256"" (6.50mm)","-25°C ~ 85°C"
http://www.maxwell.com/images/documents/AMR_Application_Brief_3001081_EN_2.pdf,-,1182-1050-ND,BCAP0025 P270 X01,Maxwell Technologies Inc.,CAP SUPER 25F 2.7V WIRE LEAD XP,0,0,"3.13664","0","1500","Bulk","-","Active","25F","-10%, +20%","2.7V","25 mOhm","-","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.043"" (26.50mm)","-40°C ~ 65°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDG0000/ABC0000C83.pdf,-,EEC-RF0H104N-ND,EEC-RF0H104N,Panasonic Electronic Components,CAP .1F 5.5V T/H,0,0,"3.25000","0","2000","Bulk","RF","Last Time Buy","100mF","-20%, +80%","5.5V","40 Ohm","2000 Hrs @ 85°C","PC Pins","Through Hole","Radial","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)","-40°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691221E3-ND,MAL219691221E3,Vishay BC Components,CAP ALUM 15F 1.4V SNAP,0,0,"3.32190","0","100","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","1.4V","600 mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.126"" (3.20mm)","0.472"" Dia x 0.098"" L (12.00mm x 2.50mm)","-","-20°C ~ 85°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCR%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,127DCR2R3SLZ-ND,127DCR2R3SLZ,Illinois Capacitor,"CAP 120F -20%, +50% 2.3V T/H",0,0,"3.39150","0","1200","Bulk","DCR","Active","120F","-20%, +50%","2.3V","35 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.709"" Dia (18.00mm)","1.634"" (41.50mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM.pdf,-,SCMT32D755MRBB0-ND,SCMT32D755MRBB0,AVX Corporation,CAPACITOR 7.5F 5.4V T/H,0,0,"3.40000","0","150","Bulk","SCM","Active","7.5F","±20%","5.4V","55 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.709"" (18.00mm)","0.984"" L x 0.492"" W (25.00mm x 12.50mm)","1.319"" (33.50mm)","-40°C ~ 65°C"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0004+EECF5R5U105+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/NF%20SERIES%208.0H,21.5D.jpg",P6955-ND,EEC-F5R5U105,Panasonic Electronic Components,CAP 1F -20% +80% 5.5V T/H,0,0,"3.40200","0","500","Bulk","NF","Last Time Buy","1F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691211E3-ND,MAL219691211E3,Vishay BC Components,CAP ALUM 15F 1.4V SNAP,0,0,"3.42180","0","100","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","1.4V","600 mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.126"" (3.20mm)","0.472"" Dia x 0.098"" L (12.00mm x 2.50mm)","-","-20°C ~ 85°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_M_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/m1030-2r5605-r.JPG,283-3012-ND,M1030-2R5605-R,Eaton,CAP 6F -20% +80% 2.5V T/H,0,0,"3.44250","0","1000","Bulk","PowerStor M","Active","6F","-20%, +80%","2.5V","35 mOhm @ 100Hz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","1.240"" (31.50mm)","-40°C ~ 60°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDG0000/ABC0000C87.pdf,"//media.digikey.com/photos/Panasonic%20Photos/SG%20SERIES%206.0H,19.0D.jpg",EEC-S5R5H474N-ND,EEC-S5R5H474N,Panasonic Electronic Components,CAP .47F 5.5V T/H,0,0,"3.47200","0","500","Tray","SG","Last Time Buy","470mF","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Horizontal","0.787"" (20.00mm)","0.748"" Dia (19.00mm)","0.256"" (6.50mm)","-40°C ~ 70°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDG0000/ABC0000C87.pdf,-,EEC-S5R5V474N-ND,EEC-S5R5V474N,Panasonic Electronic Components,CAP .47F 5.5V T/H,0,0,"3.47200","0","500","Tray","SG","Last Time Buy","470mF","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.748"" L x 0.217"" W (19.00mm x 5.50mm)","0.827"" (21.00mm)","-40°C ~ 70°C"
